index_time	timeout	AvgRoleNumber	AvgAssignments	Similarity	Opt	Opt7	Opt7Relative
26	260	40.10526315789474	506.8421052631579	0.6385331740072565	0.6990000598766543	0.4140037593984962	-1.580989601747315
27	270	40.10526315789474	506.8421052631579	0.6385331740072565	0.6990000598766543	0.4140037593984962	-1.580989601747315
28	280	40.10526315789474	506.8421052631579	0.6385331740072565	0.6990000598766543	0.4140037593984962	-1.580989601747315
29	290	40.05263157894737	507.5263157894737	0.6380216053490152	0.6995389497634873	0.41376879699248115	-1.5806598687156763
30	300	40.05263157894737	510.05263157894734	0.6386337723349648	0.6991796898389321	0.4118890977443609	-1.5780220044625672
31	310	39.89473684210526	510.6842105263158	0.6373917627155524	0.7008637207352855	0.4122415413533835	-1.578516604010025
32	320	39.8421052631579	511.57894736842104	0.6357706007650101	0.7013277648045029	0.4118499373433584	-1.577967048957294
33	330	39.78947368421053	506.05263157894734	0.6362887285500626	0.7027348661756782	0.416235902255639	-1.584122065547882
34	340	39.78947368421053	506.05263157894734	0.6362887285500626	0.7027348661756782	0.416235902255639	-1.584122065547882
35	350	39.78947368421053	502.36842105263156	0.634870068886424	0.7032587868989881	0.4189771303258145	-1.5879689509169996
36	360	39.78947368421053	502.36842105263156	0.634870068886424	0.7032587868989881	0.4189771303258145	-1.5879689509169996
37	370	39.78947368421053	502.10526315789474	0.6345549667393272	0.703296209807796	0.41917293233082703	-1.5882437284433653
38	380	39.78947368421053	502.10526315789474	0.6345549667393272	0.703296209807796	0.41917293233082703	-1.5882437284433653
39	390	39.78947368421053	502.10526315789474	0.6345549667393272	0.703296209807796	0.41917293233082703	-1.5882437284433653
40	400	39.78947368421053	502.10526315789474	0.6345549667393272	0.703296209807796	0.41917293233082703	-1.5882437284433653
41	410	39.78947368421053	502.10526315789474	0.6345549667393272	0.703296209807796	0.41917293233082703	-1.5882437284433653
42	420	39.578947368421055	504.3157894736842	0.6357923411489849	0.7053619543739894	0.418624686716792	-1.5874743513695417
43	430	39.578947368421055	504.3157894736842	0.6357923411489849	0.7053619543739894	0.418624686716792	-1.5874743513695417
44	440	39.578947368421055	504.3157894736842	0.6357923411489849	0.7053619543739894	0.418624686716792	-1.5874743513695417
45	450	39.578947368421055	504.3157894736842	0.6357923411489849	0.7053619543739894	0.418624686716792	-1.5874743513695417
46	460	39.578947368421055	504.3157894736842	0.6357923411489849	0.7053619543739894	0.418624686716792	-1.5874743513695417
47	470	39.473684210526315	504.89473684210526	0.6371261219818183	0.7064472187294172	0.41874216791979957	-1.587639217885361
48	480	39.473684210526315	504.89473684210526	0.6371261219818183	0.7064472187294172	0.41874216791979957	-1.587639217885361
49	490	39.473684210526315	503.7894736842105	0.636429525083732	0.7066043949464103	0.41956453634085217	-1.5887932834960965
50	500	39.473684210526315	503.7894736842105	0.636429525083732	0.7066043949464103	0.41956453634085217	-1.5887932834960965
51	510	39.473684210526315	503.7894736842105	0.636429525083732	0.7066043949464103	0.41956453634085217	-1.5887932834960965
52	520	39.473684210526315	503.7894736842105	0.636429525083732	0.7066043949464103	0.41956453634085217	-1.5887932834960965
53	530	39.473684210526315	503.7894736842105	0.636429525083732	0.7066043949464103	0.41956453634085217	-1.5887932834960965
54	540	39.473684210526315	503.7894736842105	0.636429525083732	0.7066043949464103	0.41956453634085217	-1.5887932834960965
55	550	39.473684210526315	503.7894736842105	0.636429525083732	0.7066043949464103	0.41956453634085217	-1.5887932834960965
56	560	39.31578947368421	502.36842105263156	0.6384582160316404	0.7086102628585114	0.4214442355889724	-1.5914311477492056
57	570	39.31578947368421	502.36842105263156	0.6384582160316404	0.7086102628585114	0.4214442355889724	-1.5914311477492056
58	580	39.31578947368421	502.36842105263156	0.6384582160316404	0.7086102628585114	0.4214442355889724	-1.5914311477492056
59	590	39.31578947368421	502.36842105263156	0.6384582160316404	0.7086102628585114	0.4214442355889724	-1.5914311477492056
60	600	39.31578947368421	502.36842105263156	0.6384582160316404	0.7086102628585114	0.4214442355889724	-1.5914311477492056
