index_time	timeout	AvgRoleNumber	AvgAssignments	Similarity	Opt	Opt7	Opt7Relative
22	220	51.26315789473684	1303.578947368421	0.8002360643011561	0.4387012753727322	-0.2369204260651629	-0.6675191930976867
23	230	51.68421052631579	1329.578947368421	0.8065134884453051	0.42898628824621277	-0.2584586466165414	-0.6372936651974764
24	240	51.68421052631579	1329.578947368421	0.8065134884453051	0.42898628824621277	-0.2584586466165414	-0.6372936651974764
25	250	51.68421052631579	1329.578947368421	0.8065134884453051	0.42898628824621277	-0.2584586466165414	-0.6372936651974764
26	260	51.68421052631579	1329.578947368421	0.8065134884453051	0.42898628824621277	-0.2584586466165414	-0.6372936651974764
27	270	52.10526315789474	1345.842105263158	0.8102221669658156	0.4206858870726304	-0.2727521929824561	-0.6172349057727915
28	280	52.78947368421053	1370.3157894736842	0.8182885282045951	0.40704897910304777	-0.2945253759398496	-0.5866796448409426
29	290	53.05263157894737	1378.421052631579	0.8195707197048046	0.4018921022693252	-0.3019266917293233	-0.5762930543443247
30	300	53.21052631578947	1386.4736842105262	0.8226606305467513	0.39847913298604876	-0.3087406015037594	-0.5667307964268037
31	310	53.1578947368421	1396.7894736842106	0.8273916000990007	0.39781300520926893	-0.3161419172932331	-0.556344205930186
32	320	52.89473684210526	1390.3157894736842	0.8251656041602888	0.4028127058259985	-0.3099545739348371	-0.5650271757633374
33	330	53.36842105263158	1415.7368421052631	0.8305913506261721	0.3921247230704749	-0.3313361528822054	-0.5350214698842194
34	340	53.36842105263158	1415.7368421052631	0.8305913506261721	0.3921247230704749	-0.3313361528822054	-0.5350214698842194
35	350	53.36842105263158	1415.7368421052631	0.8305913506261721	0.3921247230704749	-0.3313361528822054	-0.5350214698842194
36	360	53.0	1404.842105263158	0.8303455930063156	0.39927998323453695	-0.32131109022556387	-0.5490900792341356
37	370	52.63157894736842	1392.6842105263158	0.8277141482012584	0.4063005209268907	-0.3103461779448622	-0.5644776207106063
38	380	52.36842105263158	1393.1052631578948	0.8293349682986815	0.4103197413328544	-0.3092888471177945	-0.5659614193529802
39	390	52.36842105263158	1393.1052631578948	0.8293349682986815	0.4103197413328544	-0.3092888471177945	-0.5659614193529802
40	400	52.36842105263158	1393.1052631578948	0.8293349682986815	0.4103197413328544	-0.3092888471177945	-0.5659614193529802
41	410	52.36842105263158	1393.1052631578948	0.8293349682986815	0.4103197413328544	-0.3092888471177945	-0.5659614193529802
42	420	52.36842105263158	1393.1052631578948	0.8293349682986815	0.4103197413328544	-0.3092888471177945	-0.5659614193529802
43	430	52.36842105263158	1393.1052631578948	0.8293349682986815	0.4103197413328544	-0.3092888471177945	-0.5659614193529802
44	440	52.36842105263158	1393.1052631578948	0.8293349682986815	0.4103197413328544	-0.3092888471177945	-0.5659614193529802
45	450	52.36842105263158	1393.1052631578948	0.8293349682986815	0.4103197413328544	-0.3092888471177945	-0.5659614193529802
46	460	52.36842105263158	1393.1052631578948	0.8293349682986815	0.4103197413328544	-0.3092888471177945	-0.5659614193529802
47	470	52.473684210526315	1398.4736842105262	0.8307104366047282	0.4080593976408599	-0.3138314536340852	-0.5595865807412995
48	480	52.473684210526315	1398.4736842105262	0.8307104366047282	0.4080593976408599	-0.3138314536340852	-0.5595865807412995
49	490	52.473684210526315	1398.4736842105262	0.8307104366047282	0.4080593976408599	-0.3138314536340852	-0.5595865807412995
50	500	52.473684210526315	1398.4736842105262	0.8307104366047282	0.4080593976408599	-0.3138314536340852	-0.5595865807412995
51	510	52.473684210526315	1398.4736842105262	0.8307104366047282	0.4080593976408599	-0.3138314536340852	-0.5595865807412995
52	520	52.473684210526315	1398.4736842105262	0.8307104366047282	0.4080593976408599	-0.3138314536340852	-0.5595865807412995
53	530	52.473684210526315	1398.4736842105262	0.8307104366047282	0.4080593976408599	-0.3138314536340852	-0.5595865807412995
54	540	52.31578947368421	1396.0526315789473	0.8309330100648503	0.41080623914735653	-0.3112077067669173	-0.5632685995945979
55	550	52.31578947368421	1396.0526315789473	0.8309330100648503	0.41080623914735653	-0.3112077067669173	-0.5632685995945979
56	560	52.31578947368421	1396.0526315789473	0.8309330100648503	0.41080623914735653	-0.3112077067669173	-0.5632685995945979
57	570	52.31578947368421	1396.0526315789473	0.8309330100648503	0.41080623914735653	-0.3112077067669173	-0.5632685995945979
58	580	52.31578947368421	1396.0526315789473	0.8309330100648503	0.41080623914735653	-0.3112077067669173	-0.5632685995945979
59	590	52.31578947368421	1396.0526315789473	0.8309330100648503	0.41080623914735653	-0.3112077067669173	-0.5632685995945979
60	600	52.8421052631579	1410.578947368421	0.8357575495219645	0.401285851146638	-0.32475720551378445	-0.5442539947701018
